IP,Latitude,Longitude,PostCode,City,State,Country
203.20.52.1,-33.7649,151.263,,Brookvale (6),,AU
203.20.56.1,-33.8222,151.195,,St Leonards,,AU
203.20.60.1,-34.9272,138.6,,Adelaide,SA,AU
203.20.62.1,-35.2752,149.13299999999998,,Braddon,ACT,AU
203.20.64.1,-33.9671,151.1,,Sydney,NSW,AU
203.20.68.1,-34.875,138.593,,Prospect,SA,AU
203.20.81.1,-27.5009,152.982,,Brisbane,QLD,AU
203.20.87.1,-37.9474,145.012,,Sandringham,VIC,AU
203.20.88.1,-37.189,144.3822,3446,Malmsbury,VIC,AU
203.20.95.1,-33.8223,151.19799999999998,,St Leonards,,AU
203.20.96.1,-35.3213,149.14700000000002,,Canberra,ACT,AU
203.20.98.1,-33.8232,151.19799999999998,,St Leonards,,AU
203.20.99.1,-37.8009,144.966,,Carlton,VIC,AU
203.20.100.1,-33.8673,151.22299999999998,,Sydney,NSW,AU
203.20.108.1,-27.4699,153.02700000000002,,Brisbane,QLD,AU
203.20.112.1,-27.5895,153.02700000000002,,Acacia Ridge,QLD,AU
203.20.116.1,-31.9641,115.991,,Forrestfield,WA,AU
203.20.124.1,-30.2667,152.0167,2350,Aberfoyle,NSW,AU
203.20.149.1,-34.1845,142.166,,Mildura,VIC,AU
203.20.226.1,-35.0013,138.705,,Stirling,SA,AU
203.20.239.1,-31.9485,115.927,,Belmont,VIC,AU
203.20.240.1,-31.9218,115.88600000000001,,Inglewood,SA,AU
203.20.246.1,-34.9223,138.596,,Adelaide,SA,AU
203.21.3.1,-37.8553,145.151,,Burwood East,,AU
203.21.5.1,-37.8368,144.959,,South Melbourne,,AU
203.21.11.1,-35.0099,138.626,,Glenalta,SA,AU
203.21.16.1,-33.716,151.09799999999998,,Hornsby,NSW,AU
203.21.23.1,-38.0,143.05,3271,Darlington,VIC,AU
203.21.39.1,-27.5366,153.266,,Cleveland,QLD,AU
203.21.46.1,-36.7733,144.36,,Junortoun,VIC,AU
203.21.69.1,-33.7947,151.183,,Chatswood,NSW,AU
203.21.79.1,-37.8634,145.079,,Ashburton,VIC,AU
203.21.86.1,-37.7348,144.991,,Preston,VIC,AU
203.21.94.1,-33.9389,151.096,,Kingsgrove,NSW,AU
203.21.100.1,-34.9318,138.59,,Adelaide,SA,AU
203.21.109.1,-33.798,151.179,,Chatswood,NSW,AU
203.21.128.1,-27.4495,153.04,,Bowen Hills,,AU
203.21.138.1,-31.8749,115.82799999999999,,Balcatta,WA,AU
203.21.147.1,-35.4022,149.114,,Fadden,ACT,AU
203.21.161.1,-33.7956,151.179,,Chatswood (6),,AU
203.21.192.1,-28.7667,153.1167,2480,Bentley,NSW,AU
203.21.204.1,-33.7846,151.17700000000002,,Roseville,NSW,AU
203.21.207.1,-33.8402,151.207,,North Sydney,,AU
203.21.224.1,-33.7859,151.129,,Macquarie Park,NSW,AU
203.22.0.1,-28.0772,153.388,,Robina,QLD,AU
203.22.20.1,-33.7801,151.153,,Lindfield,NSW,AU
203.22.21.1,-33.6365,151.013,,Middle Dural,,AU
203.22.22.1,-37.8412,145.01,,Toorak,VIC,AU
203.22.23.1,-42.8819,147.329,,Hobart,TAS,AU
203.22.27.1,-35.1187,139.27700000000002,,Murray Bridge,SA,AU
203.22.72.1,-34.0125,151.125,,Taren Point,NSW,AU
203.22.75.1,-34.9747,138.593,,Westbourne Park,SA,AU
203.22.77.1,-31.9509,115.836,,West Perth,,AU
203.22.80.1,-27.4727,153.028,,Brisbane,QLD,AU
203.22.107.1,-33.7882,151.128,,Macquarie Park (3),,AU
203.22.128.1,-33.751,151.226,,Frenchs Forest,,AU
203.22.130.1,-37.8383,145.033,,Kooyong,VIC,AU
203.22.132.1,-38.1631,145.931,,Warragul,VIC,AU
203.22.133.1,-37.8534,145.144,,Whitehorse,,AU
203.22.168.1,-33.7216,151.04399999999998,,Cherrybrook,NSW,AU
203.22.184.1,-33.7761,151.02,,North Rocks,NSW,AU
203.22.190.1,-27.5423,153.07399999999998,,Mount Gravatt,QLD,AU
203.22.203.1,-42.8791,147.333,,Hobart,TAS,AU
203.22.207.1,-33.8218,151.197,,St Leonards,,AU
203.22.208.1,-33.8217,151.186,,Artarmon,NSW,AU
203.22.215.1,-34.923,138.602,,Adelaide,SA,AU
203.22.223.1,-37.8016,144.955,,North Melbourne,VIC,AU
203.22.247.1,-27.4069,152.99200000000002,,Everton Park,,AU
203.22.254.1,-33.8388,151.21,,North Sydney (2),,AU
203.23.11.1,-37.8206,144.964,,Southbank,VIC,AU
203.23.23.1,-37.8411,144.976,,Melbourne (4),,AU
203.23.30.1,-37.9,145.35399999999998,,Belgrave,VIC,AU
203.23.31.1,-37.8999,145.143,,Mount Waverley,VIC,AU
203.23.37.1,-12.4266,130.882,,Winnellie,NT,AU
203.23.39.1,-33.8847,151.238,,Woollahra,NSW,AU
203.23.44.1,-33.9632,151.135,,Kogarah,NSW,AU
203.23.53.1,-37.8294,140.78,,Mount Gambier,SA,AU
203.23.58.1,-33.8284,151.202,,Crows Nest,NSW,AU
203.23.68.1,-37.832,144.965,,South Melbourne,,AU
203.23.75.1,-31.9065,115.82799999999999,,Osborne Park,,AU
203.23.87.1,-27.4767,153.017,,South Brisbane,,AU
203.23.96.1,-33.8706,151.205,,Sydney,NSW,AU
203.23.101.1,-37.8113,145.17700000000002,,Nunawading,VIC,AU
203.23.118.1,-17.0928,145.785,,Gordonvale,QLD,AU
203.23.139.1,-34.9209,138.59799999999998,,Adelaide,SA,AU
203.23.142.1,-38.0079,145.26,,Hallam,VIC,AU
203.23.152.1,-32.2167,152.3167,2423,Coolongolook,NSW,AU
203.23.168.1,-34.2063,142.136,,Mildura,VIC,AU
203.23.176.1,-33.7801,151.125,,Macquarie Park (1),,AU
203.23.181.1,-36.2145,144.6089,3564,Echuca,VIC,AU
203.23.183.1,-33.8725,151.205,,Sydney,NSW,AU
203.23.184.1,-35.1923,149.092,,Nicholls,ACT,AU
203.23.190.1,-42.8656,147.282,,Lenah Valley,TAS,AU
203.23.193.1,-35.021,138.523,,Brighton,SA,AU
203.23.195.1,-33.744,151.142,,Pymble,NSW,AU
203.23.233.1,-34.923,138.63299999999998,,Norwood,NSW,AU
203.23.250.1,-33.8787,150.915,,Wakeley,NSW,AU
203.24.17.1,-37.8598,145.131,,Mount Waverley,VIC,AU
203.24.24.1,-35.3148,149.142,,Kingston,TAS,AU
203.24.26.1,-37.8093,144.972,,Melbourne (5),,AU
203.24.33.1,-33.8594,151.2286,1331,Garden Island,NSW,AU
203.24.40.1,-27.6632,153.201,,Cornubia,,AU
203.24.60.1,-33.7521,150.66,,Emu Plains,NSW,AU
203.24.64.1,-34.9228,138.602,,Adelaide,SA,AU
203.24.66.1,-33.7424,151.303,,Collaroy (4),,AU
203.24.73.1,-37.8168,144.966,,Melbourne,VIC,AU
203.24.93.1,-31.9471,115.869,,Perth,WA,AU
203.24.94.1,-37.8056,145.034,,Kew,VIC,AU
203.24.115.1,-26.3605,148.7068,4455.0,Roma,QLD,AU
203.24.117.1,-38.3814,144.886,,Rosebud West,,AU
203.24.118.1,-33.7681,151.029,,North Rocks,NSW,AU
203.24.121.1,-33.7006,150.559,,Springwood,NSW,AU
203.24.125.1,-37.8303,145.244,,Heathmont,VIC,AU
203.24.127.1,-33.8724,151.21,,Sydney,NSW,AU
203.24.138.1,-27.6111,153.124,,Springwood,NSW,AU
203.24.151.1,-36.4167,146.75,3747,Stanley,VIC,AU
203.24.158.1,-33.874,151.188,,Sydney,NSW,AU
203.24.173.1,-37.8965,145.191,,Wheelers Hill,VIC,AU
203.24.178.1,-38.1152,145.141,,Seaford,VIC,AU
203.24.192.1,-37.8315,144.966,,Southbank,VIC,AU
203.24.200.1,-34.9382,138.661,,Burnside,SA,AU
203.24.201.1,-33.7757,151.16899999999998,,Lindfield,NSW,AU
203.24.210.1,-33.7309,150.967,,Baulkham Hills,NSW,AU
203.24.218.1,-26.4849,147.9742,4465,Mitchell,QLD,AU
203.24.222.1,-34.8,139.2,5237,Bonython,SA,AU
203.24.224.1,-37.8361,144.975,,Melbourne,VIC,AU
203.25.22.1,-35.0224,138.56799999999998,,Bedford Park,SA,AU
203.25.23.1,-27.6608,153.04,,Browns Plains,QLD,AU
203.25.107.1,-19.295,146.787,,Mundingburra,QLD,AU
203.25.109.1,-33.8773,151.208,,Sydney,NSW,AU
203.25.110.1,-33.7958,151.178,,Chatswood (267),,AU
203.25.124.1,-37.922,145.036,,Bentleigh,VIC,AU
203.25.132.1,-28.0279,153.43200000000002,,Broadbeach,QLD,AU
203.25.140.1,-21.1771,149.145,,Ooralea,QLD,AU
203.25.143.1,-37.7879,144.976,,Carlton North,VIC,AU
203.25.160.1,-32.053000000000004,115.889,,Willetton,WA,AU
203.25.165.1,-27.4658,153.031,,Brisbane (4),,AU
203.25.168.1,-37.8449,145.077,,Camberwell,VIC,AU
203.25.173.1,-33.895,151.191,,Eveleigh,NSW,AU
203.25.177.1,-38.1722,146.268,,Yallourn,VIC,AU
203.25.178.1,-27.4985,153.045,,Stones Corner,,AU
203.25.188.1,-20.2685,148.726,,Airlie Beach (Shute Harbour Road),,AU
203.25.193.1,-33.7791,151.122,,Macquarie Park,NSW,AU
203.25.224.1,-33.9812,151.075,,Oatley,NSW,AU
203.25.225.1,-33.796,151.188,,Chatswood (33),,AU
203.25.241.1,-38.113,144.346,,North Geelong (4),,AU
203.25.244.1,-37.8802,145.246,,Wantirna South,VIC,AU
203.26.7.1,-41.4652,147.15,,Kings Meadows,,AU
203.26.23.1,-27.6303,153.1578,4127,Daisy Hill,QLD,AU
203.26.41.1,-33.8151,151.003,,Parramatta,,AU
203.26.69.1,-37.9513,145.154,,Springvale,VIC,AU
203.26.79.1,-31.9218,115.885,,Inglewood,SA,AU
203.26.81.1,-37.918,145.036,,Bentleigh,VIC,AU
203.26.89.1,-33.7742,150.697,,South Penrith,,AU
203.26.93.1,-34.9228,138.599,,Adelaide (13),,AU
203.26.188.1,-16.9203,145.77100000000002,,Cairns,QLD,AU
203.26.205.1,-37.8601,144.983,,St Kilda,VIC,AU
203.26.208.1,-33.8081,151.19299999999998,,Sydney,NSW,AU
203.26.211.1,-34.013000000000005,151.108,,Sydney,NSW,AU
203.26.213.1,-41.4375,147.136,,Launceston,TAS,AU
203.26.215.1,-27.4181,153.013,,Stafford,QLD,AU
203.26.221.1,-37.821999999999996,145.028,,Hawthorn,VIC,AU
203.26.226.1,-33.9031,151.21200000000002,,Waterloo (NSW Nurses and Midwives\' Association),,AU
203.26.233.1,-38.3839,142.49200000000002,,Warrnambool,VIC,AU
203.26.242.1,-37.8725,145.128,,Mount Waverley,VIC,AU
203.27.12.1,-36.3,142.05,3414,Dimboola,VIC,AU
203.27.26.1,-27.4729,153.02700000000002,,Brisbane,QLD,AU
203.27.27.1,-34.0159,151.09,,Sylvania,NSW,AU
203.27.31.1,-42.8743,147.31799999999998,,North Hobart,,AU
203.27.50.1,-27.3768,153.049,,Geebung,QLD,AU
203.27.51.1,-26.5208,153.088,,Coolum Beach,QLD,AU
203.27.57.1,-35.118,138.529,,Morphett Vale,SA,AU
203.27.68.1,-28.0792,153.412,,Varsity Lakes,QLD,AU
203.27.70.1,-33.801,151.131,,North Ryde,,AU
203.27.78.1,-37.7671,144.96200000000002,,Brunswick,VIC,AU
203.27.82.1,-33.8111,151.145,,Lane Cove West,,AU
203.27.92.1,-33.8703,151.207,,Sydney (683),,AU
203.27.95.1,-31.9137,115.819,,Osborne Park (3),,AU
203.27.106.1,-27.8606,153.377,,Hope Island,QLD,AU
203.27.111.1,-34.0426,150.727,,Narellan,NSW,AU
203.27.114.1,-35.1396,138.659,,Kangarilla,SA,AU
203.27.118.1,-28.7223,153.52200000000002,,Newrybar,NSW,AU
203.27.201.1,-27.4582,153.032,,Fortitude Valley,QLD,AU
203.27.205.1,-33.7744,150.637,,Lapstone,NSW,AU
203.27.216.1,-27.4034,153.06,,Nundah,QLD,AU
203.27.223.1,-33.7535,151.286,,Dee Why,NSW,AU
203.27.225.1,-34.8913,138.636,,Marden,SA,AU
203.27.228.1,-33.8338,151.185,,Greenwich,NSW,AU
203.27.244.1,-27.6207,152.933,,Carole Park,QLD,AU
203.27.248.1,-27.4588,153.036,,Fortitude Valley,QLD,AU
203.28.17.1,-27.4461,152.985,,Ashgrove,QLD,AU
203.28.18.1,-27.4954,153.012,,Saint Lucia,QLD,AU
203.28.19.1,-37.8321,144.965,,South Melbourne (2),,AU
203.28.22.1,-37.8321,144.958,,South Melbourne,,AU
203.28.31.1,-37.8184,144.957,,Melbourne,VIC,AU
203.28.37.1,-31.9415,115.84100000000001,,West Leederville,,AU
203.28.38.1,-37.7994,144.984,,Fitzroy,VIC,AU
203.28.45.1,-31.8912,115.929,,Morley,WA,AU
203.28.78.1,-36.45,146.3667,3678,Oxley,VIC,AU
203.28.90.1,-37.792,145.011,,Fairfield,VIC,AU
203.28.121.1,-37.8133,144.971,,Melbourne,VIC,AU
203.28.130.1,-33.8179,151.191,,St Leonards (39),,AU
203.28.139.1,-33.8934,151.184,,Newtown,NSW,AU
203.28.147.1,-37.8071,144.953,,West Melbourne,,AU
203.28.155.1,-37.8152,144.964,,Melbourne,VIC,AU
203.28.160.1,-33.7413,151.034,,West Pennant Hills,,AU
203.28.171.1,-33.8373,151.196,,Waverton,NSW,AU
203.28.175.1,-33.8198,151.194,,Naremburn (107),,AU
203.28.180.1,-37.8177,144.95600000000002,,Melbourne (Citic House),,AU
203.28.181.1,-33.7518,151.063,,Beecroft,NSW,AU
203.28.182.1,-37.9795,145.215,,Dandenong (14),,AU
203.28.190.1,-37.8044,144.968,,Carlton,VIC,AU
203.28.195.1,-34.8827,138.666,,Campbelltown,SA,AU
203.28.205.1,-38.1009,145.184,,Carrum Downs,VIC,AU
203.28.213.1,-33.8227,151.197,,St Leonards,,AU
203.28.220.1,-27.6773,153.21,,Cornubia,,AU
203.28.223.1,-33.7934,151.128,,North Ryde,,AU
203.28.224.1,-33.9671,151.061,,Peakhurst,NSW,AU
203.28.240.1,-37.7958,144.9612,3010,Melbourne,VIC,AU
203.28.243.1,-37.7935,144.963,,Parkville,VIC,AU
203.29.10.1,-34.0147,151.083,,Kareela,NSW,AU
203.29.16.1,-37.773,145.114,,Templestowe Lower (6),,AU
203.29.19.1,-37.9,145.6333,3139.0,Beenak,VIC,AU
203.29.38.1,-37.9745,145.19899999999998,,Dandenong,,AU
203.29.44.1,-33.8716,151.209,,Sydney,NSW,AU
203.29.53.1,-31.9197,115.912,,Bayswater,VIC,AU
203.29.59.1,-33.9004,151.045,,Chullora,NSW,AU
203.29.62.1,-33.8787,151.191,,Glebe,NSW,AU
203.29.65.1,-33.8822,151.218,,Darlinghurst,NSW,AU
203.29.70.1,-37.88,145.023,,Caulfield North,VIC,AU
203.29.74.1,-33.7821,151.126,,Macquarie Park,NSW,AU
203.29.75.1,-37.8569,144.898,,Williamstown,VIC,AU
203.29.91.1,-35.2806,149.125,,Canberra,ACT,AU
203.29.92.1,-37.8518,145.153,,Burwood East,,AU
203.29.97.1,-35.2175,149.141,,Mitchell,NSW,AU
203.29.98.1,-33.9499,151.05200000000002,,Riverwood,NSW,AU
203.29.114.1,-33.7964,151.179,,Chatswood,NSW,AU
203.29.116.1,-33.8843,151.224,,Paddington,NSW,AU
203.29.118.1,-17.3517,145.5965,4885.0,Malanda,QLD,AU
203.29.119.1,-33.7616,151.251,,Sydney,NSW,AU
203.29.180.1,-27.471,153.09799999999998,,Cannon Hill,QLD,AU
203.29.185.1,-33.7677,151.268,,Sydney,NSW,AU
203.29.216.1,-32.0374,115.76700000000001,,Perth,WA,AU
203.29.221.1,-33.8121,151.002,,Parramatta,,AU
203.29.232.1,-37.9132,145.15200000000002,,Mulgrave (1),,AU
203.29.235.1,-38.8667,146.0,3956,Walkerville South,VIC,AU
203.29.238.1,-33.8674,151.21,,Sydney (323),,AU
203.29.250.1,-36.9833,145.7167,3715,Merton,VIC,AU
203.30.19.1,-31.9498,115.844,,West Perth,,AU
203.30.23.1,-33.9624,116.13600000000001,6255,Bridgetown,WA,AU
203.30.24.1,-37.8495,145.059,,Glen Iris,VIC,AU
203.30.28.1,-37.8096,144.963,,Melbourne,VIC,AU
203.30.34.1,-31.9431,116.001,,High Wycombe,WA,AU
203.30.50.1,-37.7844,144.98,,North Fitzroy,VIC,AU
203.30.57.1,-35.3849,149.066,,Kambah,ACT,AU
203.30.58.1,-37.8197,145.15,,Blackburn,VIC,AU
203.30.62.1,-33.7941,151.178,,Chatswood,NSW,AU
203.30.64.1,-27.5336,152.999,,Brisbane,QLD,AU
203.30.71.1,-37.7696,145.041,,Ivanhoe,VIC,AU
203.30.75.1,-37.8686,144.999,,Balaclava,VIC,AU
203.30.80.1,-37.8103,144.968,,Melbourne (7),,AU
203.30.82.1,-37.9875,145.215,,Dandenong,,AU
203.30.88.1,-34.8203,138.49,,Largs North,SA,AU
203.30.89.1,-27.4681,153.026,,Brisbane,QLD,AU
203.30.97.1,-37.8101,144.964,,Melbourne,VIC,AU
203.30.103.1,-27.3848,153.06799999999998,,Virginia,QLD,AU
203.30.145.1,-33.7261,150.93200000000002,,Glenwood,NSW,AU
203.30.154.1,-33.8374,151.205,,North Sydney (13),,AU
203.30.167.1,-33.9136,151.102,,Canterbury,VIC,AU
203.30.168.1,-33.8394,151.209,,North Sydney (20),,AU
203.30.171.1,-33.8511,151.155,,Drummoyne,NSW,AU
203.30.180.1,-37.8515,144.97899999999998,,Melbourne,VIC,AU
203.30.184.1,-37.7139,144.999,,Reservoir,VIC,AU
203.30.189.1,-38.1988,145.489,,Koo-Wee-Rup,VIC,AU
203.30.192.1,-33.9246,151.22799999999998,,Kingsford,NSW,AU
203.30.198.1,-31.7667,116.7167,,York,WA,AU
203.30.199.1,-33.9168,151.055,,Punchbowl,NSW,AU
203.30.200.1,-37.8301,144.987,,South Yarra,VIC,AU
203.30.218.1,-33.8182,151.092,,Meadowbank,NSW,AU
203.30.231.1,-31.9521,115.85799999999999,,Perth,WA,AU
203.30.238.1,-31.8511,115.766,,Perth,WA,AU
203.30.243.1,-33.8085,151.145,,Lane Cove West,,AU
203.30.245.1,-27.3106,152.99,,Strathpine,QLD,AU
203.31.10.1,-34.4229,137.918,,Ardrossan,SA,AU
203.31.13.1,-33.7906,151.281,,Manly,NSW,AU
203.31.16.1,-37.8279,144.966,,Southbank,VIC,AU
203.31.52.1,-33.8691,151.207,,Sydney (29),,AU
203.31.57.1,-31.9814,116.009,,Forrestfield,WA,AU
203.31.65.1,-27.4118,152.916,,Upper Kedron,QLD,AU
203.31.68.1,-33.8628,151.209,,Sydney (38),,AU
203.31.70.1,-32.0737,115.84299999999999,,Murdoch,WA,AU
203.31.76.1,-33.8634,151.208,,Sydney,NSW,AU
203.31.79.1,-33.8799,151.205,,Haymarket,,AU
203.31.82.1,-27.6167,152.967,,Forest Lake,,AU
203.31.84.1,-31.9287,116.022,,Perth,WA,AU
203.31.86.1,-37.8157,145.107,,Mont Albert,VIC,AU
203.31.96.1,-33.8914,151.266,,Bondi,NSW,AU
203.31.101.1,-31.9203,115.837,,Mount Hawthorn,,AU
203.31.103.1,-42.855,147.28799999999998,,West Moonah,,AU
203.31.125.1,-12.4268,130.865,,Winnellie,NT,AU
203.31.161.1,-33.936,151.028,,Padstow,NSW,AU
203.31.171.1,-35.3709,149.085,,Torrens,ACT,AU
203.31.178.1,-42.976000000000006,147.158,,Longley Lower,,AU
203.31.180.1,-27.4681,153.024,,Brisbane,QLD,AU
203.31.183.1,-33.8692,151.204,,Sydney,NSW,AU
203.31.197.1,-37.8379,144.963,,South Melbourne,,AU
203.31.209.1,-32.7511,151.59,,East Maitland,NSW,AU
203.31.218.1,-33.7858,151.13,,Macquarie Park,NSW,AU
203.31.226.1,-33.8191,151.01,,Harris Park,NSW,AU
203.31.235.1,-38.0502,145.12,,Chelsea,VIC,AU
203.31.245.1,-35.05,147.7333,2650.0,Wantabadgery,NSW,AU
203.31.246.1,-27.3183,152.988,,Brendale,QLD,AU
203.32.0.1,-33.7449,151.034,,West Pennant Hills,,AU
203.32.6.1,-37.804,145.039,,Kew,VIC,AU
203.32.21.1,-37.7732,144.958,,Brunswick,VIC,AU
203.32.29.1,-37.7646,145.082,,Bulleen,VIC,AU
203.32.33.1,-27.5613,153.035,,Coopers Plains (19),,AU
203.32.61.1,-37.7838,144.986,,North Fitzroy,VIC,AU
203.32.64.1,-37.8135,144.96,,Melbourne,VIC,AU
203.32.66.1,-31.945,115.927,,Belmont,VIC,AU
203.32.67.1,-37.758,145.352,,Lilydale,VIC,AU
203.32.74.1,-33.6829,151.221,,Terrey Hills,,AU
203.32.75.1,-32.0385,115.825,,Booragoon,WA,AU
203.32.98.1,-34.0683,150.697,,Camden,,AU
203.32.101.1,-33.823,151.24200000000002,,Sydney,NSW,AU
203.32.110.1,-37.8071,145.029,,Kew,VIC,AU
203.32.111.1,-33.7541,150.653,,Emu Plains,NSW,AU
203.32.116.1,-34.9931,138.532,,Glengowrie,SA,AU
203.32.139.1,-26.6675,153.092,,Maroochydore,QLD,AU
203.32.154.1,-35.0567,138.612,,Flagstaff Hill,SA,AU
203.32.156.1,-38.0167,141.4667,3304,Lyons,VIC,AU
203.32.159.1,-34.9205,138.607,,Adelaide,SA,AU
203.32.176.1,-34.9804,138.514,,Glenelg,SA,AU
203.32.179.1,-31.8065,115.75399999999999,,Hillarys,WA,AU
203.32.181.1,-23.8421,151.251,,Gladstone,QLD,AU
203.32.184.1,-37.8161,144.965,,Melbourne (7),,AU
203.32.199.1,-33.95,149.6667,2795,Isabella,NSW,AU
203.32.200.1,-37.8113,145.011,,Abbotsford,VIC,AU
203.32.201.1,-33.7522,151.143,,Pymble,NSW,AU
203.33.0.1,-33.4282,151.442,,Wamberal,,AU
203.33.6.1,-33.7441,150.651,,Emu Heights,NSW,AU
203.33.18.1,-33.9022,151.179,,Newtown,NSW,AU
203.33.22.1,-32.0021,115.867,,Como,NSW,AU
203.33.23.1,-33.8151,151.191,,Artarmon,NSW,AU
203.33.29.1,-36.6201,142.4668,3390.0,Murtoa,VIC,AU
203.33.30.1,-31.948,115.861,,Northbridge,WA,AU
203.33.34.1,-37.723,145.082,,Banyule,VIC,AU
203.33.36.1,-12.4075,130.82,,East Point,,AU
203.33.40.1,-33.7848,151.13,,Macquarie Park (10),,AU
203.33.45.1,-41.3,147.2,7268,Underwood,TAS,AU
203.33.66.1,-33.902,151.183,,Erskineville,NSW,AU
203.33.69.1,-27.9708,153.417,,Southport (Seabank Building),,AU
203.33.70.1,-37.8124,144.963,,Melbourne (1),,AU
203.33.71.1,-31.921,115.838,,Mount Hawthorn,,AU
203.33.77.1,-37.9366,145.115,,Clayton South,,AU
203.33.102.1,-36.71,144.2366,3556,Sailors Gully,VIC,AU
203.33.121.1,-33.8222,151.238,,Mosman,NSW,AU
203.33.126.1,-34.1888,142.159,,Mildura,VIC,AU
203.33.150.1,-33.9167,151.055,,Punchbowl,NSW,AU
203.33.172.1,-35.3472,149.036,,Rivett,ACT,AU
203.33.179.1,-33.9163,150.898,,Ashcroft,NSW,AU
203.33.183.1,-34.4259,150.9,,Wollongong,NSW,AU
203.33.186.1,-35.0954,149.07,,Queanbeyan,NSW,AU
203.33.191.1,-37.8105,144.95600000000002,,Melbourne,VIC,AU
203.33.193.1,-35.9969,148.7697,2629,Adaminaby,NSW,AU
203.33.205.1,-27.4698,153.00799999999998,,Milton,NSW,AU
203.33.220.1,-34.9111,138.57299999999998,,Thebarton,SA,AU
203.33.228.1,-27.4475,153.032,,Brisbane,QLD,AU
203.33.237.1,-28.0008,153.412,,Bundall (3b),,AU
203.33.249.1,-31.928,115.853,,North Perth,,AU
203.34.1.1,-33.7542,151.15200000000002,,Gordon,NSW,AU
203.34.2.1,-35.3005,149.136,,Canberra,ACT,AU
203.34.10.1,-31.9766,115.897,,Victoria Park,VIC,AU
203.34.23.1,-27.5033,153.1,,Carindale,QLD,AU
203.34.38.1,-36.4167,146.55,3678,Everton,VIC,AU
203.34.51.1,-33.7306,150.996,,Castle Hill,NSW,AU
203.34.87.1,-37.6866,144.88299999999998,,Tullamarine,VIC,AU
203.34.90.1,-32.9901,151.64,,Eleebana,NSW,AU
203.34.93.1,-27.579,153.059,,Sunnybank,QLD,AU
203.34.121.1,-33.3891,151.47299999999998,,Bateau Bay,NSW,AU
203.34.124.1,-37.7576,145.35299999999998,,Lilydale,VIC,AU
203.34.136.1,-31.6667,116.0167,6084,Pearce,WA,AU
203.34.145.1,-37.8562,145.137,,Burwood East,,AU
203.34.156.1,-27.4551,153.032,,Fortitude Valley,QLD,AU
203.34.181.1,-37.6782,144.931,,Hume,,AU
203.34.184.1,-37.8852,144.988,,Elwood,VIC,AU
203.34.185.1,-33.8393,151.055,,Newington,,AU
203.34.188.1,-34.1042,150.759,,Menangle Park (Mount Pleasant),,AU
203.34.200.1,-33.3853,148.00799999999998,,Forbes,NSW,AU
203.34.226.1,-37.8609,144.986,,St Kilda,VIC,AU
203.34.234.1,-27.53,153.096,,E Mount Gravatt,,AU
203.34.235.1,-33.777,151.048,,Carlingford,NSW,AU
203.34.244.1,-33.7175,151.14700000000002,,North Turramurra,,AU
203.34.254.1,-12.4289,130.87,,Winnellie,NT,AU
203.55.16.1,-33.3373,115.641,,South Bunbury,,AU
203.55.17.1,-32.08,115.915,,Canning Vale,WA,AU
203.55.21.1,-35.2858,138.44799999999998,,Aldinga Beach,SA,AU
203.55.24.1,-37.8104,144.958,,Melbourne,VIC,AU
203.55.25.1,-37.8121,144.961,,Melbourne,VIC,AU
203.55.36.1,-33.8609,151.064,,Homebush West,,AU
203.55.38.1,-27.6849,153.188,,Loganholme,QLD,AU
203.55.39.1,-38.2191,145.03799999999998,,Mornington,VIC,AU
203.55.42.1,-27.4433,153.062,,Bulimba,QLD,AU
203.55.44.1,-34.9284,138.624,,Rose Park,SA,AU
203.55.48.1,-37.8341,144.961,,South Melbourne,,AU
203.55.53.1,-33.6866,151.296,,Pittwater Council,,AU
203.55.62.1,-21.1163,149.159,,Mount Pleasant,SA,AU
203.55.65.1,-33.7972,151.179,,Chatswood,NSW,AU
203.55.80.1,-37.6743,144.8518,3045.0,Melbourne,VIC,AU
203.55.111.1,-36.2269,149.13,,Cooma,NSW,AU
203.55.112.1,-27.4663,153.029,,Brisbane (18),,AU
203.55.113.1,-31.945999999999998,115.939,,Belmont,VIC,AU
203.55.122.1,-33.7702,150.909,,Blacktown,NSW,AU
203.55.131.1,-33.8995,151.17700000000002,,Sydney,NSW,AU
203.55.136.1,-27.3455,152.968,,Albany Creek,QLD,AU
203.55.138.1,-37.9204,145.053,,Bentleigh East,VIC,AU
203.55.140.1,-27.4718,153.13,,Tingalpa,QLD,AU
203.55.143.1,-33.7999,151.286,,Manly,NSW,AU
203.55.144.1,-33.7297,151.08100000000002,,Thornleigh,NSW,AU
203.55.154.1,-33.8962,151.154,,Petersham,NSW,AU
203.55.155.1,-37.8214,144.964,,Southbank,VIC,AU
203.55.167.1,-27.456,153.031,,Fortitude Valley,QLD,AU
203.55.172.1,-37.8022,144.95600000000002,,North Melbourne,VIC,AU
203.55.197.1,-37.8308,144.968,,Southbank,VIC,AU
203.55.203.1,-33.8791,151.208,,Haymarket,,AU
203.55.214.1,-33.7905,151.132,,Macquarie Park (4),,AU
203.55.226.1,-31.9636,115.934,,Cloverdale,WA,AU
203.55.227.1,-28.0109,153.407,,Bundall,QLD,AU
203.55.248.1,-34.9113,138.572,,Thebarton,SA,AU
203.56.7.1,-26.5612,152.95600000000002,,Yandina,,AU
203.56.14.1,-31.8226,115.772,,Duncraig,WA,AU
203.56.26.1,-37.8896,145.04399999999998,,Glen Huntly,VIC,AU
